group	cond	seed	dim	layers	epoch	pt_ood	seq_ood
main	layer_dual	9	64	2	34	0.9205	0.0000
main	layer_dual	9	64	2	35	0.9205	0.0000
main	layer_dual	9	64	2	36	0.9205	0.0000
main	layer_dual	9	64	2	37	0.9205	0.0000
main	layer_dual	9	64	2	38	0.9205	0.0000
main	layer_dual	9	64	2	39	0.9205	0.0000
main	layer_dual	9	64	2	40	0.9205	0.0000
main	layer_dual	9	64	2	41	0.9205	0.0000
main	layer_dual	9	64	2	42	0.9205	0.0000
main	layer_dual	9	64	2	43	0.9205	0.0000
main	layer_dual	9	64	2	44	0.9205	0.0000
main	layer_dual	9	64	2	45	0.9205	0.0000
main	layer_dual	9	64	2	46	0.9205	0.0000
main	layer_dual	9	64	2	47	0.9205	0.0000
main	layer_dual	9	64	2	48	0.9205	0.0000
main	layer_dual	9	64	2	49	0.9205	0.0000
main	layer_dual	9	64	2	50	0.9205	0.0000
main	layer_dual	9	64	2	51	0.9205	0.0000
main	layer_dual	9	64	2	52	0.9205	0.0000
main	layer_dual	9	64	2	53	0.9205	0.0000
main	layer_dual	9	64	2	54	0.9205	0.0000
main	layer_dual	9	64	2	55	0.9205	0.0000
main	layer_dual	9	64	2	56	0.9205	0.0000
main	layer_dual	9	64	2	57	0.9205	0.0000
main	layer_dual	9	64	2	58	0.9205	0.0000
main	layer_dual	9	64	2	59	0.9205	0.0000
main	layer_dual	9	64	2	60	0.9205	0.0000
robust	baseline	0	128	2	1	0.7616	0.0000
robust	baseline	0	128	2	2	0.7616	0.0000
robust	baseline	0	128	2	3	0.7616	0.0000
robust	baseline	0	128	2	4	0.7947	0.0000
robust	baseline	0	128	2	5	0.8146	0.0000
robust	baseline	0	128	2	6	0.8940	0.0000
robust	baseline	0	128	2	7	0.9056	0.0000
robust	baseline	0	128	2	8	0.9528	0.0625
robust	baseline	0	128	2	9	0.9752	0.3125
robust	baseline	0	128	2	10	0.9901	0.6250
robust	baseline	0	128	2	11	1.0000	1.0000
robust	baseline	0	128	2	12	1.0000	1.0000
robust	baseline	0	128	2	13	1.0000	1.0000
robust	baseline	0	128	2	14	1.0000	1.0000
robust	baseline	0	128	2	15	1.0000	1.0000
robust	baseline	0	128	2	16	1.0000	1.0000
robust	baseline	0	128	2	17	1.0000	1.0000
robust	baseline	0	128	2	18	1.0000	1.0000
robust	baseline	0	128	2	19	1.0000	1.0000
robust	baseline	0	128	2	20	1.0000	1.0000
robust	baseline	0	128	2	21	1.0000	1.0000
robust	baseline	0	128	2	22	1.0000	1.0000
robust	baseline	0	128	2	23	1.0000	1.0000
robust	baseline	0	128	2	24	1.0000	1.0000
robust	baseline	0	128	2	25	1.0000	1.0000
robust	baseline	0	128	2	26	1.0000	1.0000
robust	baseline	0	128	2	27	1.0000	1.0000
robust	baseline	0	128	2	28	1.0000	1.0000
robust	baseline	0	128	2	29	1.0000	1.0000
robust	baseline	0	128	2	30	1.0000	1.0000
robust	baseline	0	128	2	31	1.0000	1.0000
robust	baseline	0	128	2	32	1.0000	1.0000
robust	baseline	0	128	2	33	1.0000	1.0000
robust	baseline	0	128	2	34	1.0000	1.0000
robust	baseline	0	128	2	35	1.0000	1.0000
robust	baseline	0	128	2	36	1.0000	1.0000
robust	baseline	0	128	2	37	1.0000	1.0000
robust	baseline	0	128	2	38	1.0000	1.0000
robust	baseline	0	128	2	39	1.0000	1.0000
robust	baseline	0	128	2	40	1.0000	1.0000
robust	baseline	0	128	2	41	1.0000	1.0000
robust	baseline	0	128	2	42	1.0000	1.0000
robust	baseline	0	128	2	43	1.0000	1.0000
robust	baseline	0	128	2	44	1.0000	1.0000
robust	baseline	0	128	2	45	1.0000	1.0000
robust	baseline	0	128	2	46	1.0000	1.0000
robust	baseline	0	128	2	47	1.0000	1.0000
robust	baseline	0	128	2	48	1.0000	1.0000
robust	baseline	0	128	2	49	1.0000	1.0000
robust	baseline	0	128	2	50	1.0000	1.0000
robust	baseline	0	128	2	51	1.0000	1.0000
robust	baseline	0	128	2	52	1.0000	1.0000
robust	baseline	0	128	2	53	1.0000	1.0000
robust	baseline	0	128	2	54	1.0000	1.0000
robust	baseline	0	128	2	55	1.0000	1.0000
robust	baseline	0	128	2	56	1.0000	1.0000
robust	baseline	0	128	2	57	1.0000	1.0000
robust	baseline	0	128	2	58	1.0000	1.0000
robust	baseline	0	128	2	59	1.0000	1.0000
robust	baseline	0	128	2	60	1.0000	1.0000
robust	baseline	1	128	2	1	0.7616	0.0000
robust	baseline	1	128	2	2	0.8411	0.0000
robust	baseline	1	128	2	3	0.8411	0.0000
robust	baseline	1	128	2	4	0.8411	0.0000
robust	baseline	1	128	2	5	0.8411	0.0000
robust	baseline	1	128	2	6	0.8411	0.0000
robust	baseline	1	128	2	7	0.8427	0.0000
robust	baseline	1	128	2	8	0.9379	0.0000
robust	baseline	1	128	2	9	0.9868	0.5000
robust	baseline	1	128	2	10	0.9868	0.5000
robust	baseline	1	128	2	11	0.9868	0.5000
robust	baseline	1	128	2	12	0.9868	0.5000
robust	baseline	1	128	2	13	0.9868	0.5000
robust	baseline	1	128	2	14	0.9868	0.5000
robust	baseline	1	128	2	15	0.9868	0.5000
robust	baseline	1	128	2	16	0.9868	0.5000
robust	baseline	1	128	2	17	0.9868	0.5000
robust	baseline	1	128	2	18	0.9868	0.5000
robust	baseline	1	128	2	19	0.9868	0.5000
robust	baseline	1	128	2	20	0.9868	0.5000
robust	baseline	1	128	2	21	0.9868	0.5000
robust	baseline	1	128	2	22	0.9868	0.5000
robust	baseline	1	128	2	23	0.9868	0.5000
robust	baseline	1	128	2	24	0.9868	0.5000
robust	baseline	1	128	2	25	0.9868	0.5000
robust	baseline	1	128	2	26	0.9868	0.5000
robust	baseline	1	128	2	27	0.9892	0.5938
robust	baseline	1	128	2	28	0.9925	0.7188
robust	baseline	1	128	2	29	1.0000	1.0000
robust	baseline	1	128	2	30	1.0000	1.0000
robust	baseline	1	128	2	31	1.0000	1.0000
robust	baseline	1	128	2	32	1.0000	1.0000
robust	baseline	1	128	2	33	1.0000	1.0000
robust	baseline	1	128	2	34	1.0000	1.0000
robust	baseline	1	128	2	35	1.0000	1.0000
robust	baseline	1	128	2	36	1.0000	1.0000
robust	baseline	1	128	2	37	1.0000	1.0000
robust	baseline	1	128	2	38	1.0000	1.0000
robust	baseline	1	128	2	39	1.0000	1.0000
robust	baseline	1	128	2	40	1.0000	1.0000
robust	baseline	1	128	2	41	1.0000	1.0000
robust	baseline	1	128	2	42	1.0000	1.0000
robust	baseline	1	128	2	43	1.0000	1.0000
robust	baseline	1	128	2	44	1.0000	1.0000
robust	baseline	1	128	2	45	1.0000	1.0000
robust	baseline	1	128	2	46	1.0000	1.0000
robust	baseline	1	128	2	47	1.0000	1.0000
robust	baseline	1	128	2	48	1.0000	1.0000
robust	baseline	1	128	2	49	1.0000	1.0000
robust	baseline	1	128	2	50	1.0000	1.0000
robust	baseline	1	128	2	51	1.0000	1.0000
robust	baseline	1	128	2	52	1.0000	1.0000
robust	baseline	1	128	2	53	1.0000	1.0000
robust	baseline	1	128	2	54	1.0000	1.0000
robust	baseline	1	128	2	55	1.0000	1.0000
robust	baseline	1	128	2	56	1.0000	1.0000
robust	baseline	1	128	2	57	1.0000	1.0000
robust	baseline	1	128	2	58	1.0000	1.0000
robust	baseline	1	128	2	59	1.0000	1.0000
robust	baseline	1	128	2	60	1.0000	1.0000
robust	decl_full	0	128	2	1	0.0000	0.0000
robust	decl_full	0	128	2	2	0.1325	0.0000
robust	decl_full	0	128	2	3	0.1349	0.0000
robust	decl_full	0	128	2	4	0.1349	0.0000
robust	decl_full	0	128	2	5	0.1424	0.0000
robust	decl_full	0	128	2	6	0.1656	0.0000
robust	decl_full	0	128	2	7	0.1796	0.0000
robust	decl_full	0	128	2	8	0.2078	0.0000
robust	decl_full	0	128	2	9	0.2219	0.0000
robust	decl_full	0	128	2	10	0.2285	0.0000
robust	decl_full	0	128	2	11	0.2384	0.0000
robust	decl_full	0	128	2	12	0.4553	0.3750
robust	decl_full	0	128	2	13	1.0000	1.0000
robust	decl_full	0	128	2	14	1.0000	1.0000
robust	decl_full	0	128	2	15	1.0000	1.0000
robust	decl_full	0	128	2	16	1.0000	1.0000
robust	decl_full	0	128	2	17	1.0000	1.0000
robust	decl_full	0	128	2	18	1.0000	1.0000
robust	decl_full	0	128	2	19	1.0000	1.0000
robust	decl_full	0	128	2	20	1.0000	1.0000
robust	decl_full	0	128	2	21	1.0000	1.0000
robust	decl_full	0	128	2	22	1.0000	1.0000
robust	decl_full	0	128	2	23	1.0000	1.0000
robust	decl_full	0	128	2	24	1.0000	1.0000
robust	decl_full	0	128	2	25	1.0000	1.0000
robust	decl_full	0	128	2	26	1.0000	1.0000
robust	decl_full	0	128	2	27	1.0000	1.0000
robust	decl_full	0	128	2	28	1.0000	1.0000
robust	decl_full	0	128	2	29	1.0000	1.0000
robust	decl_full	0	128	2	30	1.0000	1.0000
robust	decl_full	0	128	2	31	1.0000	1.0000
robust	decl_full	0	128	2	32	1.0000	1.0000
robust	decl_full	0	128	2	33	1.0000	1.0000
robust	decl_full	0	128	2	34	1.0000	1.0000
robust	decl_full	0	128	2	35	1.0000	1.0000
robust	decl_full	0	128	2	36	1.0000	1.0000
robust	decl_full	0	128	2	37	1.0000	1.0000
robust	decl_full	0	128	2	38	1.0000	1.0000
robust	decl_full	0	128	2	39	1.0000	1.0000
robust	decl_full	0	128	2	40	1.0000	1.0000
robust	decl_full	0	128	2	41	1.0000	1.0000
robust	decl_full	0	128	2	42	1.0000	1.0000
robust	decl_full	0	128	2	43	1.0000	1.0000
robust	decl_full	0	128	2	44	1.0000	1.0000
robust	decl_full	0	128	2	45	1.0000	1.0000
robust	decl_full	0	128	2	46	1.0000	1.0000
robust	decl_full	0	128	2	47	1.0000	1.0000
robust	decl_full	0	128	2	48	1.0000	1.0000
robust	decl_full	0	128	2	49	1.0000	1.0000
robust	decl_full	0	128	2	50	1.0000	1.0000
robust	decl_full	0	128	2	51	1.0000	1.0000
robust	decl_full	0	128	2	52	1.0000	1.0000
robust	decl_full	0	128	2	53	1.0000	1.0000
robust	decl_full	0	128	2	54	1.0000	1.0000
robust	decl_full	0	128	2	55	1.0000	1.0000
robust	decl_full	0	128	2	56	1.0000	1.0000
robust	decl_full	0	128	2	57	1.0000	1.0000
robust	decl_full	0	128	2	58	1.0000	1.0000
robust	decl_full	0	128	2	59	1.0000	1.0000
robust	decl_full	0	128	2	60	1.0000	1.0000
robust	decl_full	1	128	2	1	0.0000	0.0000
robust	decl_full	1	128	2	2	0.0795	0.0000
robust	decl_full	1	128	2	3	0.0795	0.0000
robust	decl_full	1	128	2	4	0.0795	0.0000
robust	decl_full	1	128	2	5	0.0795	0.0000
robust	decl_full	1	128	2	6	0.0795	0.0000
robust	decl_full	1	128	2	7	0.1854	0.0000
robust	decl_full	1	128	2	8	0.2119	0.0000
robust	decl_full	1	128	2	9	0.2252	0.0000
robust	decl_full	1	128	2	10	0.2252	0.0000
robust	decl_full	1	128	2	11	0.2252	0.0000
robust	decl_full	1	128	2	12	0.8982	0.3750
robust	decl_full	1	128	2	13	0.9868	0.5000
robust	decl_full	1	128	2	14	0.9868	0.5000
robust	decl_full	1	128	2	15	0.9868	0.5000
robust	decl_full	1	128	2	16	0.9868	0.5000
robust	decl_full	1	128	2	17	0.9868	0.5000
robust	decl_full	1	128	2	18	0.9868	0.5000
robust	decl_full	1	128	2	19	0.9868	0.5000
robust	decl_full	1	128	2	20	0.9868	0.5000
robust	decl_full	1	128	2	21	0.9868	0.5000
robust	decl_full	1	128	2	22	0.9868	0.5000
robust	decl_full	1	128	2	23	0.9901	0.6250
robust	decl_full	1	128	2	24	0.9959	0.8438
robust	decl_full	1	128	2	25	1.0000	1.0000
robust	decl_full	1	128	2	26	1.0000	1.0000
robust	decl_full	1	128	2	27	1.0000	1.0000
robust	decl_full	1	128	2	28	1.0000	1.0000
robust	decl_full	1	128	2	29	1.0000	1.0000
robust	decl_full	1	128	2	30	1.0000	1.0000
robust	decl_full	1	128	2	31	1.0000	1.0000
robust	decl_full	1	128	2	32	1.0000	1.0000
robust	decl_full	1	128	2	33	1.0000	1.0000
robust	decl_full	1	128	2	34	1.0000	1.0000
robust	decl_full	1	128	2	35	1.0000	1.0000
robust	decl_full	1	128	2	36	1.0000	1.0000
robust	decl_full	1	128	2	37	1.0000	1.0000
robust	decl_full	1	128	2	38	1.0000	1.0000
robust	decl_full	1	128	2	39	1.0000	1.0000
robust	decl_full	1	128	2	40	1.0000	1.0000
robust	decl_full	1	128	2	41	1.0000	1.0000
robust	decl_full	1	128	2	42	1.0000	1.0000
robust	decl_full	1	128	2	43	1.0000	1.0000
robust	decl_full	1	128	2	44	1.0000	1.0000
robust	decl_full	1	128	2	45	1.0000	1.0000
robust	decl_full	1	128	2	46	1.0000	1.0000
robust	decl_full	1	128	2	47	1.0000	1.0000
robust	decl_full	1	128	2	48	1.0000	1.0000
robust	decl_full	1	128	2	49	1.0000	1.0000
robust	decl_full	1	128	2	50	1.0000	1.0000
robust	decl_full	1	128	2	51	1.0000	1.0000
robust	decl_full	1	128	2	52	1.0000	1.0000
robust	decl_full	1	128	2	53	1.0000	1.0000
robust	decl_full	1	128	2	54	1.0000	1.0000
robust	decl_full	1	128	2	55	1.0000	1.0000
robust	decl_full	1	128	2	56	1.0000	1.0000
robust	decl_full	1	128	2	57	1.0000	1.0000
robust	decl_full	1	128	2	58	1.0000	1.0000
robust	decl_full	1	128	2	59	1.0000	1.0000
robust	decl_full	1	128	2	60	1.0000	1.0000
robust	excl_pollute30	0	128	2	1	0.0000	0.0000
robust	excl_pollute30	0	128	2	2	0.7616	0.0000
robust	excl_pollute30	0	128	2	3	0.7616	0.0000
robust	excl_pollute30	0	128	2	4	0.7715	0.0000
robust	excl_pollute30	0	128	2	5	0.8146	0.0000
robust	excl_pollute30	0	128	2	6	0.8940	0.0000
robust	excl_pollute30	0	128	2	7	0.8940	0.0000
robust	excl_pollute30	0	128	2	8	0.9205	0.0000
robust	excl_pollute30	0	128	2	9	0.9363	0.0000
robust	excl_pollute30	0	128	2	10	0.9685	0.3750
robust	excl_pollute30	0	128	2	11	0.9868	0.5000
robust	excl_pollute30	0	128	2	12	0.9868	0.5000
robust	excl_pollute30	0	128	2	13	0.9892	0.5938
robust	excl_pollute30	0	128	2	14	1.0000	1.0000
robust	excl_pollute30	0	128	2	15	1.0000	1.0000
robust	excl_pollute30	0	128	2	16	1.0000	1.0000
robust	excl_pollute30	0	128	2	17	1.0000	1.0000
robust	excl_pollute30	0	128	2	18	1.0000	1.0000
robust	excl_pollute30	0	128	2	19	1.0000	1.0000
robust	excl_pollute30	0	128	2	20	1.0000	1.0000
robust	excl_pollute30	0	128	2	21	1.0000	1.0000
robust	excl_pollute30	0	128	2	22	1.0000	1.0000
robust	excl_pollute30	0	128	2	23	1.0000	1.0000
robust	excl_pollute30	0	128	2	24	1.0000	1.0000
robust	excl_pollute30	0	128	2	25	1.0000	1.0000
robust	excl_pollute30	0	128	2	26	1.0000	1.0000
robust	excl_pollute30	0	128	2	27	1.0000	1.0000
robust	excl_pollute30	0	128	2	28	1.0000	1.0000
robust	excl_pollute30	0	128	2	29	1.0000	1.0000
robust	excl_pollute30	0	128	2	30	1.0000	1.0000
robust	excl_pollute30	0	128	2	31	1.0000	1.0000
robust	excl_pollute30	0	128	2	32	1.0000	1.0000
robust	excl_pollute30	0	128	2	33	1.0000	1.0000
robust	excl_pollute30	0	128	2	34	1.0000	1.0000
robust	excl_pollute30	0	128	2	35	1.0000	1.0000
robust	excl_pollute30	0	128	2	36	1.0000	1.0000
robust	excl_pollute30	0	128	2	37	1.0000	1.0000
robust	excl_pollute30	0	128	2	38	1.0000	1.0000
robust	excl_pollute30	0	128	2	39	1.0000	1.0000
robust	excl_pollute30	0	128	2	40	1.0000	1.0000
robust	excl_pollute30	0	128	2	41	1.0000	1.0000
robust	excl_pollute30	0	128	2	42	1.0000	1.0000
robust	excl_pollute30	0	128	2	43	1.0000	1.0000
robust	excl_pollute30	0	128	2	44	1.0000	1.0000
robust	excl_pollute30	0	128	2	45	1.0000	1.0000
robust	excl_pollute30	0	128	2	46	1.0000	1.0000
robust	excl_pollute30	0	128	2	47	1.0000	1.0000
robust	excl_pollute30	0	128	2	48	1.0000	1.0000
robust	excl_pollute30	0	128	2	49	1.0000	1.0000
robust	excl_pollute30	0	128	2	50	1.0000	1.0000
robust	excl_pollute30	0	128	2	51	1.0000	1.0000
robust	excl_pollute30	0	128	2	52	1.0000	1.0000
robust	excl_pollute30	0	128	2	53	1.0000	1.0000
robust	excl_pollute30	0	128	2	54	1.0000	1.0000
robust	excl_pollute30	0	128	2	55	1.0000	1.0000
robust	excl_pollute30	0	128	2	56	1.0000	1.0000
robust	excl_pollute30	0	128	2	57	1.0000	1.0000
robust	excl_pollute30	0	128	2	58	1.0000	1.0000
robust	excl_pollute30	0	128	2	59	1.0000	1.0000
robust	excl_pollute30	0	128	2	60	1.0000	1.0000
robust	excl_pollute30	1	128	2	1	0.0281	0.0000
robust	excl_pollute30	1	128	2	2	0.8411	0.0000
robust	excl_pollute30	1	128	2	3	0.8411	0.0000
robust	excl_pollute30	1	128	2	4	0.8411	0.0000
robust	excl_pollute30	1	128	2	5	0.8411	0.0000
robust	excl_pollute30	1	128	2	6	0.8411	0.0000
robust	excl_pollute30	1	128	2	7	0.8411	0.0000
robust	excl_pollute30	1	128	2	8	0.8510	0.0000
robust	excl_pollute30	1	128	2	9	0.9263	0.0000
robust	excl_pollute30	1	128	2	10	0.9470	0.0000
robust	excl_pollute30	1	128	2	11	0.9669	0.1250
robust	excl_pollute30	1	128	2	12	0.9785	0.3750
robust	excl_pollute30	1	128	2	13	0.9868	0.5000
robust	excl_pollute30	1	128	2	14	0.9868	0.5000
robust	excl_pollute30	1	128	2	15	0.9868	0.5000
robust	excl_pollute30	1	128	2	16	0.9868	0.5000
robust	excl_pollute30	1	128	2	17	0.9868	0.5000
robust	excl_pollute30	1	128	2	18	0.9868	0.5000
robust	excl_pollute30	1	128	2	19	0.9868	0.5000
robust	excl_pollute30	1	128	2	20	0.9868	0.5000
robust	excl_pollute30	1	128	2	21	0.9868	0.5000
robust	excl_pollute30	1	128	2	22	0.9868	0.5000
robust	excl_pollute30	1	128	2	23	0.9868	0.5000
robust	excl_pollute30	1	128	2	24	0.9868	0.5000
robust	excl_pollute30	1	128	2	25	0.9868	0.5000
robust	excl_pollute30	1	128	2	26	0.9868	0.5000
robust	excl_pollute30	1	128	2	27	0.9868	0.5000
robust	excl_pollute30	1	128	2	28	0.9868	0.5000
robust	excl_pollute30	1	128	2	29	0.9868	0.5000
robust	excl_pollute30	1	128	2	30	0.9868	0.5000
robust	excl_pollute30	1	128	2	31	0.9901	0.6250
robust	excl_pollute30	1	128	2	32	1.0000	1.0000
robust	excl_pollute30	1	128	2	33	1.0000	1.0000
robust	excl_pollute30	1	128	2	34	1.0000	1.0000
robust	excl_pollute30	1	128	2	35	1.0000	1.0000
robust	excl_pollute30	1	128	2	36	1.0000	1.0000
robust	excl_pollute30	1	128	2	37	1.0000	1.0000
robust	excl_pollute30	1	128	2	38	1.0000	1.0000
robust	excl_pollute30	1	128	2	39	1.0000	1.0000
robust	excl_pollute30	1	128	2	40	1.0000	1.0000
robust	excl_pollute30	1	128	2	41	1.0000	1.0000
robust	excl_pollute30	1	128	2	42	1.0000	1.0000
robust	excl_pollute30	1	128	2	43	1.0000	1.0000
robust	excl_pollute30	1	128	2	44	1.0000	1.0000
robust	excl_pollute30	1	128	2	45	1.0000	1.0000
robust	excl_pollute30	1	128	2	46	1.0000	1.0000
robust	excl_pollute30	1	128	2	47	1.0000	1.0000
robust	excl_pollute30	1	128	2	48	1.0000	1.0000
robust	excl_pollute30	1	128	2	49	1.0000	1.0000
robust	excl_pollute30	1	128	2	50	1.0000	1.0000
robust	excl_pollute30	1	128	2	51	1.0000	1.0000
robust	excl_pollute30	1	128	2	52	1.0000	1.0000
robust	excl_pollute30	1	128	2	53	1.0000	1.0000
robust	excl_pollute30	1	128	2	54	1.0000	1.0000
robust	excl_pollute30	1	128	2	55	1.0000	1.0000
robust	excl_pollute30	1	128	2	56	1.0000	1.0000
robust	excl_pollute30	1	128	2	57	1.0000	1.0000
robust	excl_pollute30	1	128	2	58	1.0000	1.0000
robust	excl_pollute30	1	128	2	59	1.0000	1.0000
robust	excl_pollute30	1	128	2	60	1.0000	1.0000
robust	baseline	0	64	4	1	0.0000	0.0000
robust	baseline	0	64	4	2	0.7616	0.0000
robust	baseline	0	64	4	3	0.7616	0.0000
robust	baseline	0	64	4	4	0.7616	0.0000
robust	baseline	0	64	4	5	0.7715	0.0000
robust	baseline	0	64	4	6	0.8411	0.0000
robust	baseline	0	64	4	7	0.8692	0.0000
robust	baseline	0	64	4	8	0.8841	0.0000
robust	baseline	0	64	4	9	0.9338	0.0000
robust	baseline	0	64	4	10	0.9636	0.2500
robust	baseline	0	64	4	11	0.9752	0.2500
robust	baseline	0	64	4	12	0.9735	0.2500
robust	baseline	0	64	4	13	0.9735	0.2500
robust	baseline	0	64	4	14	0.9735	0.2500
robust	baseline	0	64	4	15	0.9785	0.3750
robust	baseline	0	64	4	16	0.9934	0.7500
robust	baseline	0	64	4	17	1.0000	1.0000
robust	baseline	0	64	4	18	1.0000	1.0000
robust	baseline	0	64	4	19	1.0000	1.0000
robust	baseline	0	64	4	20	1.0000	1.0000
robust	baseline	0	64	4	21	1.0000	1.0000
robust	baseline	0	64	4	22	1.0000	1.0000
robust	baseline	0	64	4	23	1.0000	1.0000
robust	baseline	0	64	4	24	1.0000	1.0000
robust	baseline	0	64	4	25	1.0000	1.0000
robust	baseline	0	64	4	26	1.0000	1.0000
robust	baseline	0	64	4	27	1.0000	1.0000
robust	baseline	0	64	4	28	1.0000	1.0000
robust	baseline	0	64	4	29	1.0000	1.0000
robust	baseline	0	64	4	30	1.0000	1.0000
robust	baseline	0	64	4	31	1.0000	1.0000
robust	baseline	0	64	4	32	1.0000	1.0000
robust	baseline	0	64	4	33	1.0000	1.0000
robust	baseline	0	64	4	34	1.0000	1.0000
robust	baseline	0	64	4	35	1.0000	1.0000
robust	baseline	0	64	4	36	1.0000	1.0000
robust	baseline	0	64	4	37	1.0000	1.0000
robust	baseline	0	64	4	38	1.0000	1.0000
robust	baseline	0	64	4	39	1.0000	1.0000
robust	baseline	0	64	4	40	1.0000	1.0000
robust	baseline	0	64	4	41	1.0000	1.0000
robust	baseline	0	64	4	42	1.0000	1.0000
robust	baseline	0	64	4	43	1.0000	1.0000
robust	baseline	0	64	4	44	1.0000	1.0000
robust	baseline	0	64	4	45	1.0000	1.0000
robust	baseline	0	64	4	46	1.0000	1.0000
robust	baseline	0	64	4	47	1.0000	1.0000
robust	baseline	0	64	4	48	1.0000	1.0000
robust	baseline	0	64	4	49	1.0000	1.0000
robust	baseline	0	64	4	50	1.0000	1.0000
robust	baseline	0	64	4	51	1.0000	1.0000
robust	baseline	0	64	4	52	1.0000	1.0000
robust	baseline	0	64	4	53	1.0000	1.0000
robust	baseline	0	64	4	54	1.0000	1.0000
robust	baseline	0	64	4	55	1.0000	1.0000
robust	baseline	0	64	4	56	1.0000	1.0000
robust	baseline	0	64	4	57	1.0000	1.0000
robust	baseline	0	64	4	58	1.0000	1.0000
robust	baseline	0	64	4	59	1.0000	1.0000
robust	baseline	0	64	4	60	1.0000	1.0000
robust	baseline	1	64	4	1	0.7616	0.0000
robust	baseline	1	64	4	2	0.7616	0.0000
robust	baseline	1	64	4	3	0.7616	0.0000
robust	baseline	1	64	4	4	0.7616	0.0000
robust	baseline	1	64	4	5	0.7616	0.0000
robust	baseline	1	64	4	6	0.7616	0.0000
robust	baseline	1	64	4	7	0.7616	0.0000
robust	baseline	1	64	4	8	0.8940	0.0000
robust	baseline	1	64	4	9	0.8940	0.0000
robust	baseline	1	64	4	10	0.8998	0.0000
robust	baseline	1	64	4	11	0.9205	0.0000
robust	baseline	1	64	4	12	0.9222	0.0000
robust	baseline	1	64	4	13	0.9338	0.0000
robust	baseline	1	64	4	14	0.9462	0.0000
robust	baseline	1	64	4	15	0.9578	0.0625
robust	baseline	1	64	4	16	0.9735	0.2500
robust	baseline	1	64	4	17	0.9760	0.3125
robust	baseline	1	64	4	18	0.9868	0.5000
robust	baseline	1	64	4	19	0.9868	0.5000
robust	baseline	1	64	4	20	0.9884	0.5625
robust	baseline	1	64	4	21	0.9901	0.6250
robust	baseline	1	64	4	22	0.9967	0.8750
robust	baseline	1	64	4	23	1.0000	1.0000
robust	baseline	1	64	4	24	1.0000	1.0000
robust	baseline	1	64	4	25	1.0000	1.0000
robust	baseline	1	64	4	26	1.0000	1.0000
robust	baseline	1	64	4	27	1.0000	1.0000
robust	baseline	1	64	4	28	1.0000	1.0000
robust	baseline	1	64	4	29	1.0000	1.0000
robust	baseline	1	64	4	30	1.0000	1.0000
robust	baseline	1	64	4	31	1.0000	1.0000
robust	baseline	1	64	4	32	1.0000	1.0000
robust	baseline	1	64	4	33	1.0000	1.0000
robust	baseline	1	64	4	34	1.0000	1.0000
robust	baseline	1	64	4	35	1.0000	1.0000
robust	baseline	1	64	4	36	1.0000	1.0000
robust	baseline	1	64	4	37	1.0000	1.0000
robust	baseline	1	64	4	38	1.0000	1.0000
robust	baseline	1	64	4	39	1.0000	1.0000
robust	baseline	1	64	4	40	1.0000	1.0000
robust	baseline	1	64	4	41	1.0000	1.0000
robust	baseline	1	64	4	42	1.0000	1.0000
robust	baseline	1	64	4	43	1.0000	1.0000
robust	baseline	1	64	4	44	1.0000	1.0000
robust	baseline	1	64	4	45	1.0000	1.0000
robust	baseline	1	64	4	46	1.0000	1.0000
robust	baseline	1	64	4	47	1.0000	1.0000
robust	baseline	1	64	4	48	1.0000	1.0000
robust	baseline	1	64	4	49	1.0000	1.0000
robust	baseline	1	64	4	50	1.0000	1.0000
robust	baseline	1	64	4	51	1.0000	1.0000
robust	baseline	1	64	4	52	1.0000	1.0000
robust	baseline	1	64	4	53	1.0000	1.0000
robust	baseline	1	64	4	54	1.0000	1.0000
robust	baseline	1	64	4	55	1.0000	1.0000
robust	baseline	1	64	4	56	1.0000	1.0000
robust	baseline	1	64	4	57	1.0000	1.0000
robust	baseline	1	64	4	58	1.0000	1.0000
robust	baseline	1	64	4	59	1.0000	1.0000
robust	baseline	1	64	4	60	1.0000	1.0000
robust	decl_full	0	64	4	1	0.0000	0.0000
robust	decl_full	0	64	4	2	0.0795	0.0000
robust	decl_full	0	64	4	3	0.0795	0.0000
robust	decl_full	0	64	4	4	0.0795	0.0000
robust	decl_full	0	64	4	5	0.0795	0.0000
robust	decl_full	0	64	4	6	0.0795	0.0000
robust	decl_full	0	64	4	7	0.1060	0.0000
robust	decl_full	0	64	4	8	0.1507	0.0000
robust	decl_full	0	64	4	9	0.1854	0.0000
robust	decl_full	0	64	4	10	0.1871	0.0000
robust	decl_full	0	64	4	11	0.1970	0.0000
robust	decl_full	0	64	4	12	0.1987	0.0000
robust	decl_full	0	64	4	13	0.9735	0.0000
robust	decl_full	0	64	4	14	0.9826	0.3438
robust	decl_full	0	64	4	15	0.9868	0.5000
robust	decl_full	0	64	4	16	1.0000	1.0000
robust	decl_full	0	64	4	17	1.0000	1.0000
robust	decl_full	0	64	4	18	1.0000	1.0000
robust	decl_full	0	64	4	19	1.0000	1.0000
robust	decl_full	0	64	4	20	1.0000	1.0000
robust	decl_full	0	64	4	21	1.0000	1.0000
robust	decl_full	0	64	4	22	1.0000	1.0000
robust	decl_full	0	64	4	23	1.0000	1.0000
robust	decl_full	0	64	4	24	1.0000	1.0000
robust	decl_full	0	64	4	25	1.0000	1.0000
