group	cond	seed	dim	layers	pos	pt_ood_final_pos	peak_epoch_pos	hit_one_pos	norm_pos
main	baseline	9	64	2	19	1.0000	7	1	0.1429
main	baseline	9	64	2	20	1.0000	6	1	0.1667
main	baseline	9	64	2	21	1.0000	2	1	0.5000
main	baseline	9	64	2	22	1.0000	2	1	0.5000
main	baseline	9	64	2	23	1.0000	6	1	0.1667
main	baseline	9	64	2	24	1.0000	13	1	0.0769
main	baseline	9	64	2	25	1.0000	17	1	0.0588
main	baseline	9	64	2	26	1.0000	2	1	0.5000
main	baseline	9	64	2	27	1.0000	6	1	0.1667
main	baseline	9	64	2	28	1.0000	13	1	0.0769
main	baseline	9	64	2	29	1.0000	18	1	0.0556
main	baseline	9	64	2	30	1.0000	6	1	0.1667
main	baseline	9	64	2	31	1.0000	13	1	0.0769
main	baseline	9	64	2	32	1.0000	18	1	0.0556
main	baseline	9	64	2	33	1.0000	18	1	0.0556
main	baseline	9	64	2	34	1.0000	14	1	0.0714
main	baseline	9	64	2	35	1.0000	18	1	0.0556
main	baseline	9	64	2	36	1.0000	14	1	0.0714
main	baseline	9	64	2	37	1.0000	18	1	0.0556
main	baseline	9	64	2	38	1.0000	2	1	0.5000
main	baseline	9	64	2	39	1.0000	6	1	0.1667
main	baseline	9	64	2	40	1.0000	14	1	0.0714
main	baseline	9	64	2	41	1.0000	19	1	0.0526
main	baseline	9	64	2	42	1.0000	6	1	0.1667
main	baseline	9	64	2	43	1.0000	14	1	0.0714
main	baseline	9	64	2	44	1.0000	19	1	0.0526
main	baseline	9	64	2	45	1.0000	6	1	0.1667
main	baseline	9	64	2	46	1.0000	14	1	0.0714
main	baseline	9	64	2	47	1.0000	20	1	0.0500
main	baseline	9	64	2	48	1.0000	2	1	0.5000
main	baseline	9	64	2	49	1.0000	2	1	0.5000
main	baseline	9	64	2	50	1.0000	6	1	0.1667
main	baseline	9	64	2	51	1.0000	14	1	0.0714
main	baseline	9	64	2	52	1.0000	20	1	0.0500
main	no_decl	0	64	2	0	1.0000	10	1	0.1000
main	no_decl	0	64	2	1	1.0000	9	1	0.1111
main	no_decl	0	64	2	2	0.0000	0	0	0.0000
main	no_decl	0	64	2	3	0.0000	0	0	0.0000
main	no_decl	0	64	2	4	0.1250	3	0	0.0417
main	no_decl	0	64	2	5	0.2500	13	0	0.0192
main	no_decl	0	64	2	6	0.1250	14	0	0.0089
main	no_decl	0	64	2	7	0.1250	3	0	0.0417
main	no_decl	0	64	2	8	0.2500	13	0	0.0192
main	no_decl	0	64	2	9	0.1250	13	0	0.0096
main	no_decl	0	64	2	10	0.0000	0	0	0.0000
main	no_decl	0	64	2	11	0.0000	0	0	0.0000
main	no_decl	0	64	2	12	0.5000	3	0	0.1667
main	no_decl	0	64	2	13	0.6250	14	0	0.0446
main	no_decl	0	64	2	14	0.5000	14	0	0.0357
main	no_decl	0	64	2	15	0.1250	14	0	0.0089
main	no_decl	0	64	2	16	0.2500	3	0	0.0833
main	no_decl	0	64	2	17	0.6250	9	0	0.0694
main	no_decl	0	64	2	18	0.7500	10	0	0.0750
main	no_decl	0	64	2	19	0.5000	10	0	0.0500
main	no_decl	0	64	2	20	0.1250	10	0	0.0125
main	no_decl	0	64	2	21	0.0000	0	0	0.0000
main	no_decl	0	64	2	22	0.0000	0	0	0.0000
main	no_decl	0	64	2	23	0.0625	3	0	0.0208
main	no_decl	0	64	2	24	0.1250	12	0	0.0104
main	no_decl	0	64	2	25	0.0667	15	0	0.0044
main	no_decl	0	64	2	26	0.0000	0	0	0.0000
main	no_decl	0	64	2	27	0.0357	3	0	0.0119
main	no_decl	0	64	2	28	0.0714	12	0	0.0060
main	no_decl	0	64	2	29	0.0370	16	0	0.0023
main	no_decl	0	64	2	30	0.0385	3	0	0.0128
main	no_decl	0	64	2	31	0.1538	12	0	0.0128
main	no_decl	0	64	2	32	0.2000	16	0	0.0125
main	no_decl	0	64	2	33	0.2273	15	0	0.0152
main	no_decl	0	64	2	34	0.3000	12	0	0.0250
main	no_decl	0	64	2	35	0.2353	16	0	0.0147
main	no_decl	0	64	2	36	0.1429	12	0	0.0119
main	no_decl	0	64	2	37	0.0769	16	0	0.0048
main	no_decl	0	64	2	38	0.0000	0	0	0.0000
main	no_decl	0	64	2	39	0.1667	3	0	0.0556
main	no_decl	0	64	2	40	0.3333	13	0	0.0256
main	no_decl	0	64	2	41	0.2000	16	0	0.0125
main	no_decl	0	64	2	42	0.1250	3	0	0.0417
main	no_decl	0	64	2	43	0.2500	13	0	0.0192
main	no_decl	0	64	2	44	0.1429	16	0	0.0089
main	no_decl	0	64	2	45	0.1667	3	0	0.0556
main	no_decl	0	64	2	46	0.3333	13	0	0.0256
main	no_decl	0	64	2	47	0.2000	16	0	0.0125
main	no_decl	0	64	2	48	0.0000	0	0	0.0000
main	no_decl	0	64	2	49	0.0000	0	0	0.0000
main	no_decl	0	64	2	50	0.5000	3	0	0.1667
main	no_decl	0	64	2	51	1.0000	13	1	0.0769
main	no_decl	0	64	2	52	1.0000	16	1	0.0625
main	no_decl	1	64	2	0	1.0000	8	1	0.1250
main	no_decl	1	64	2	1	1.0000	6	1	0.1667
main	no_decl	1	64	2	2	0.0000	0	0	0.0000
main	no_decl	1	64	2	3	0.0000	0	0	0.0000
main	no_decl	1	64	2	4	0.1250	6	0	0.0208
main	no_decl	1	64	2	5	0.2500	28	0	0.0089
main	no_decl	1	64	2	6	0.1250	29	0	0.0043
main	no_decl	1	64	2	7	0.1250	6	0	0.0208
main	no_decl	1	64	2	8	0.2500	27	0	0.0093
main	no_decl	1	64	2	9	0.1250	26	0	0.0048
main	no_decl	1	64	2	10	0.0000	0	0	0.0000
main	no_decl	1	64	2	11	0.0000	0	0	0.0000
main	no_decl	1	64	2	12	0.5000	6	0	0.0833
main	no_decl	1	64	2	13	0.6250	29	0	0.0216
main	no_decl	1	64	2	14	0.5000	28	0	0.0179
main	no_decl	1	64	2	15	0.1250	28	0	0.0045
main	no_decl	1	64	2	16	0.2500	6	0	0.0417
main	no_decl	1	64	2	17	0.6250	6	0	0.1042
main	no_decl	1	64	2	18	0.7500	14	0	0.0536
main	no_decl	1	64	2	19	0.5000	14	0	0.0357
main	no_decl	1	64	2	20	0.1250	14	0	0.0089
main	no_decl	1	64	2	21	0.0000	0	0	0.0000
main	no_decl	1	64	2	22	0.0000	0	0	0.0000
main	no_decl	1	64	2	23	0.0625	6	0	0.0104
main	no_decl	1	64	2	24	0.1250	6	0	0.0208
main	no_decl	1	64	2	25	0.0667	16	0	0.0042
main	no_decl	1	64	2	26	0.0000	0	0	0.0000
main	no_decl	1	64	2	27	0.0357	6	0	0.0060
main	no_decl	1	64	2	28	0.0714	6	0	0.0119
main	no_decl	1	64	2	29	0.0370	16	0	0.0023
main	no_decl	1	64	2	30	0.0385	6	0	0.0064
main	no_decl	1	64	2	31	0.1538	6	0	0.0256
main	no_decl	1	64	2	32	0.2000	16	0	0.0125
main	no_decl	1	64	2	33	0.2273	16	0	0.0142
main	no_decl	1	64	2	34	0.3000	6	0	0.0500
main	no_decl	1	64	2	35	0.2353	16	0	0.0147
main	no_decl	1	64	2	36	0.1429	6	0	0.0238
main	no_decl	1	64	2	37	0.0769	16	0	0.0048
main	no_decl	1	64	2	38	0.0000	0	0	0.0000
main	no_decl	1	64	2	39	0.1667	6	0	0.0278
main	no_decl	1	64	2	40	0.3333	6	0	0.0556
main	no_decl	1	64	2	41	0.2000	16	0	0.0125
main	no_decl	1	64	2	42	0.1250	6	0	0.0208
main	no_decl	1	64	2	43	0.2500	6	0	0.0417
main	no_decl	1	64	2	44	0.1429	17	0	0.0084
main	no_decl	1	64	2	45	0.1667	6	0	0.0278
main	no_decl	1	64	2	46	0.3333	6	0	0.0556
main	no_decl	1	64	2	47	0.2000	17	0	0.0118
main	no_decl	1	64	2	48	0.0000	0	0	0.0000
main	no_decl	1	64	2	49	0.0000	0	0	0.0000
main	no_decl	1	64	2	50	0.5000	6	0	0.0833
main	no_decl	1	64	2	51	1.0000	6	1	0.1667
main	no_decl	1	64	2	52	1.0000	17	1	0.0588
main	no_decl	2	64	2	0	1.0000	9	1	0.1111
main	no_decl	2	64	2	1	1.0000	4	1	0.2500
main	no_decl	2	64	2	2	0.0000	0	0	0.0000
main	no_decl	2	64	2	3	0.0000	0	0	0.0000
main	no_decl	2	64	2	4	0.1250	7	0	0.0179
main	no_decl	2	64	2	5	0.2500	33	0	0.0076
main	no_decl	2	64	2	6	0.1250	34	0	0.0037
main	no_decl	2	64	2	7	0.1250	7	0	0.0179
main	no_decl	2	64	2	8	0.2500	33	0	0.0076
main	no_decl	2	64	2	9	0.1250	32	0	0.0039
main	no_decl	2	64	2	10	0.0000	0	0	0.0000
main	no_decl	2	64	2	11	0.0000	0	0	0.0000
main	no_decl	2	64	2	12	0.5000	7	0	0.0714
main	no_decl	2	64	2	13	0.6250	34	0	0.0184
main	no_decl	2	64	2	14	0.5000	34	0	0.0147
main	no_decl	2	64	2	15	0.1250	34	0	0.0037
main	no_decl	2	64	2	16	0.2500	7	0	0.0357
main	no_decl	2	64	2	17	0.6250	7	0	0.0893
main	no_decl	2	64	2	18	0.7500	8	0	0.0938
main	no_decl	2	64	2	19	0.5000	8	0	0.0625
main	no_decl	2	64	2	20	0.1250	8	0	0.0156
main	no_decl	2	64	2	21	0.0000	0	0	0.0000
main	no_decl	2	64	2	22	0.0000	0	0	0.0000
main	no_decl	2	64	2	23	0.0625	7	0	0.0089
main	no_decl	2	64	2	24	0.1250	11	0	0.0114
main	no_decl	2	64	2	25	0.0667	12	0	0.0056
main	no_decl	2	64	2	26	0.0000	0	0	0.0000
main	no_decl	2	64	2	27	0.0357	7	0	0.0051
main	no_decl	2	64	2	28	0.0714	11	0	0.0065
main	no_decl	2	64	2	29	0.0370	13	0	0.0028
main	no_decl	2	64	2	30	0.0385	7	0	0.0055
main	no_decl	2	64	2	31	0.1538	11	0	0.0140
main	no_decl	2	64	2	32	0.2000	13	0	0.0154
main	no_decl	2	64	2	33	0.2273	12	0	0.0189
main	no_decl	2	64	2	34	0.3000	11	0	0.0273
main	no_decl	2	64	2	35	0.2353	12	0	0.0196
main	no_decl	2	64	2	36	0.1429	12	0	0.0119
main	no_decl	2	64	2	37	0.0769	12	0	0.0064
main	no_decl	2	64	2	38	0.0000	0	0	0.0000
main	no_decl	2	64	2	39	0.1667	7	0	0.0238
main	no_decl	2	64	2	40	0.3333	12	0	0.0278
main	no_decl	2	64	2	41	0.2000	13	0	0.0154
main	no_decl	2	64	2	42	0.1250	7	0	0.0179
main	no_decl	2	64	2	43	0.2500	12	0	0.0208
main	no_decl	2	64	2	44	0.1429	13	0	0.0110
main	no_decl	2	64	2	45	0.1667	7	0	0.0238
main	no_decl	2	64	2	46	0.3333	12	0	0.0278
main	no_decl	2	64	2	47	0.2000	13	0	0.0154
main	no_decl	2	64	2	48	0.0000	0	0	0.0000
main	no_decl	2	64	2	49	0.0000	0	0	0.0000
main	no_decl	2	64	2	50	0.5000	7	0	0.0714
main	no_decl	2	64	2	51	1.0000	12	1	0.0833
main	no_decl	2	64	2	52	1.0000	13	1	0.0769
main	no_decl	3	64	2	0	1.0000	8	1	0.1250
main	no_decl	3	64	2	1	1.0000	5	1	0.2000
main	no_decl	3	64	2	2	0.0000	0	0	0.0000
main	no_decl	3	64	2	3	0.0000	0	0	0.0000
main	no_decl	3	64	2	4	0.1250	3	0	0.0417
main	no_decl	3	64	2	5	0.2500	23	0	0.0109
main	no_decl	3	64	2	6	0.1250	24	0	0.0052
main	no_decl	3	64	2	7	0.1250	3	0	0.0417
main	no_decl	3	64	2	8	0.2500	23	0	0.0109
main	no_decl	3	64	2	9	0.1250	23	0	0.0054
main	no_decl	3	64	2	10	0.0000	0	0	0.0000
main	no_decl	3	64	2	11	0.0000	0	0	0.0000
main	no_decl	3	64	2	12	0.5000	3	0	0.1667
main	no_decl	3	64	2	13	0.6250	24	0	0.0260
main	no_decl	3	64	2	14	0.5000	23	0	0.0217
main	no_decl	3	64	2	15	0.1250	24	0	0.0052
main	no_decl	3	64	2	16	0.2500	3	0	0.0833
main	no_decl	3	64	2	17	0.6250	5	0	0.1250
main	no_decl	3	64	2	18	0.7500	12	0	0.0625
main	no_decl	3	64	2	19	0.5000	12	0	0.0417
main	no_decl	3	64	2	20	0.1250	12	0	0.0104
main	no_decl	3	64	2	21	0.0000	0	0	0.0000
main	no_decl	3	64	2	22	0.0000	0	0	0.0000
main	no_decl	3	64	2	23	0.0625	3	0	0.0208
main	no_decl	3	64	2	24	0.1250	17	0	0.0074
main	no_decl	3	64	2	25	0.0667	12	0	0.0056
main	no_decl	3	64	2	26	0.0000	0	0	0.0000
main	no_decl	3	64	2	27	0.0357	3	0	0.0119
main	no_decl	3	64	2	28	0.0714	17	0	0.0042
main	no_decl	3	64	2	29	0.0370	12	0	0.0031
main	no_decl	3	64	2	30	0.0385	3	0	0.0128
main	no_decl	3	64	2	31	0.1538	17	0	0.0090
main	no_decl	3	64	2	32	0.2000	17	0	0.0118
main	no_decl	3	64	2	33	0.2273	12	0	0.0189
main	no_decl	3	64	2	34	0.3000	17	0	0.0176
main	no_decl	3	64	2	35	0.2353	12	0	0.0196
main	no_decl	3	64	2	36	0.1429	17	0	0.0084
main	no_decl	3	64	2	37	0.0769	12	0	0.0064
main	no_decl	3	64	2	38	0.0000	0	0	0.0000
main	no_decl	3	64	2	39	0.1667	3	0	0.0556
main	no_decl	3	64	2	40	0.3333	17	0	0.0196
main	no_decl	3	64	2	41	0.2000	13	0	0.0154
main	no_decl	3	64	2	42	0.1250	3	0	0.0417
main	no_decl	3	64	2	43	0.2500	17	0	0.0147
main	no_decl	3	64	2	44	0.1429	13	0	0.0110
main	no_decl	3	64	2	45	0.1667	3	0	0.0556
main	no_decl	3	64	2	46	0.3333	17	0	0.0196
main	no_decl	3	64	2	47	0.2000	13	0	0.0154
main	no_decl	3	64	2	48	0.0000	0	0	0.0000
main	no_decl	3	64	2	49	0.0000	0	0	0.0000
main	no_decl	3	64	2	50	0.5000	3	0	0.1667
main	no_decl	3	64	2	51	1.0000	18	1	0.0556
main	no_decl	3	64	2	52	1.0000	13	1	0.0769
main	no_decl	4	64	2	0	1.0000	5	1	0.2000
main	no_decl	4	64	2	1	1.0000	5	1	0.2000
main	no_decl	4	64	2	2	0.0000	0	0	0.0000
main	no_decl	4	64	2	3	0.0000	0	0	0.0000
main	no_decl	4	64	2	4	0.1250	2	0	0.0625
main	no_decl	4	64	2	5	0.2500	23	0	0.0109
main	no_decl	4	64	2	6	0.1250	24	0	0.0052
main	no_decl	4	64	2	7	0.1250	2	0	0.0625
main	no_decl	4	64	2	8	0.2500	22	0	0.0114
main	no_decl	4	64	2	9	0.1250	22	0	0.0057
main	no_decl	4	64	2	10	0.0000	0	0	0.0000
main	no_decl	4	64	2	11	0.0000	0	0	0.0000
main	no_decl	4	64	2	12	0.5000	2	0	0.2500
main	no_decl	4	64	2	13	0.6250	24	0	0.0260
main	no_decl	4	64	2	14	0.5000	23	0	0.0217
main	no_decl	4	64	2	15	0.1250	24	0	0.0052
main	no_decl	4	64	2	16	0.2500	2	0	0.1250
main	no_decl	4	64	2	17	0.6250	4	0	0.1562
main	no_decl	4	64	2	18	0.7500	16	0	0.0469
main	no_decl	4	64	2	19	0.5000	16	0	0.0312
main	no_decl	4	64	2	20	0.1250	16	0	0.0078
main	no_decl	4	64	2	21	0.0000	0	0	0.0000
main	no_decl	4	64	2	22	0.0000	0	0	0.0000
main	no_decl	4	64	2	23	0.0625	2	0	0.0312
main	no_decl	4	64	2	24	0.1250	13	0	0.0096
main	no_decl	4	64	2	25	0.0667	5	0	0.0133
main	no_decl	4	64	2	26	0.0000	0	0	0.0000
main	no_decl	4	64	2	27	0.0357	2	0	0.0179
main	no_decl	4	64	2	28	0.0714	13	0	0.0055
main	no_decl	4	64	2	29	0.0370	6	0	0.0062
main	no_decl	4	64	2	30	0.0385	2	0	0.0192
main	no_decl	4	64	2	31	0.1538	13	0	0.0118
main	no_decl	4	64	2	32	0.2000	13	0	0.0154
main	no_decl	4	64	2	33	0.2273	6	0	0.0379
main	no_decl	4	64	2	34	0.3000	13	0	0.0231
main	no_decl	4	64	2	35	0.2353	6	0	0.0392
main	no_decl	4	64	2	36	0.1429	13	0	0.0110
main	no_decl	4	64	2	37	0.0769	6	0	0.0128
main	no_decl	4	64	2	38	0.0000	0	0	0.0000
main	no_decl	4	64	2	39	0.1667	2	0	0.0833
main	no_decl	4	64	2	40	0.3333	13	0	0.0256
main	no_decl	4	64	2	41	0.2000	6	0	0.0333
main	no_decl	4	64	2	42	0.1250	2	0	0.0625
main	no_decl	4	64	2	43	0.2500	13	0	0.0192
main	no_decl	4	64	2	44	0.1429	6	0	0.0238
main	no_decl	4	64	2	45	0.1667	2	0	0.0833
main	no_decl	4	64	2	46	0.3333	13	0	0.0256
main	no_decl	4	64	2	47	0.2000	6	0	0.0333
main	no_decl	4	64	2	48	0.0000	0	0	0.0000
main	no_decl	4	64	2	49	0.0000	0	0	0.0000
main	no_decl	4	64	2	50	0.5000	2	0	0.2500
main	no_decl	4	64	2	51	1.0000	13	1	0.0769
main	no_decl	4	64	2	52	1.0000	6	1	0.1667
main	no_decl	5	64	2	0	1.0000	8	1	0.1250
main	no_decl	5	64	2	1	1.0000	1	1	1.0000
main	no_decl	5	64	2	2	0.0000	0	0	0.0000
main	no_decl	5	64	2	3	0.0000	0	0	0.0000
main	no_decl	5	64	2	4	0.1250	4	0	0.0312
main	no_decl	5	64	2	5	0.2500	34	0	0.0074
main	no_decl	5	64	2	6	0.1250	34	0	0.0037
main	no_decl	5	64	2	7	0.1250	4	0	0.0312
main	no_decl	5	64	2	8	0.2500	33	0	0.0076
main	no_decl	5	64	2	9	0.1250	33	0	0.0038
main	no_decl	5	64	2	10	0.0000	0	0	0.0000
main	no_decl	5	64	2	11	0.0000	0	0	0.0000
main	no_decl	5	64	2	12	0.5000	4	0	0.1250
main	no_decl	5	64	2	13	0.6250	34	0	0.0184
main	no_decl	5	64	2	14	0.5000	34	0	0.0147
main	no_decl	5	64	2	15	0.1250	34	0	0.0037
main	no_decl	5	64	2	16	0.2500	4	0	0.0625
main	no_decl	5	64	2	17	0.6250	4	0	0.1562
main	no_decl	5	64	2	18	0.7500	7	0	0.1071
main	no_decl	5	64	2	19	0.5000	7	0	0.0714
main	no_decl	5	64	2	20	0.1250	7	0	0.0179
main	no_decl	5	64	2	21	0.0000	0	0	0.0000
main	no_decl	5	64	2	22	0.0000	0	0	0.0000
main	no_decl	5	64	2	23	0.0625	4	0	0.0156
main	no_decl	5	64	2	24	0.1250	3	0	0.0417
main	no_decl	5	64	2	25	0.0667	14	0	0.0048
main	no_decl	5	64	2	26	0.0000	0	0	0.0000
main	no_decl	5	64	2	27	0.0357	4	0	0.0089
main	no_decl	5	64	2	28	0.0714	4	0	0.0179
main	no_decl	5	64	2	29	0.0370	14	0	0.0026
main	no_decl	5	64	2	30	0.0385	4	0	0.0096
main	no_decl	5	64	2	31	0.1538	4	0	0.0385
main	no_decl	5	64	2	32	0.2000	14	0	0.0143
main	no_decl	5	64	2	33	0.2273	14	0	0.0162
main	no_decl	5	64	2	34	0.3000	4	0	0.0750
main	no_decl	5	64	2	35	0.2353	14	0	0.0168
main	no_decl	5	64	2	36	0.1429	4	0	0.0357
main	no_decl	5	64	2	37	0.0769	14	0	0.0055
main	no_decl	5	64	2	38	0.0000	0	0	0.0000
main	no_decl	5	64	2	39	0.1667	4	0	0.0417
main	no_decl	5	64	2	40	0.3333	4	0	0.0833
main	no_decl	5	64	2	41	0.2000	15	0	0.0133
main	no_decl	5	64	2	42	0.1250	4	0	0.0312
main	no_decl	5	64	2	43	0.2500	4	0	0.0625
main	no_decl	5	64	2	44	0.1429	15	0	0.0095
main	no_decl	5	64	2	45	0.1667	4	0	0.0417
main	no_decl	5	64	2	46	0.3333	4	0	0.0833
main	no_decl	5	64	2	47	0.2000	15	0	0.0133
main	no_decl	5	64	2	48	0.0000	0	0	0.0000
main	no_decl	5	64	2	49	0.0000	0	0	0.0000
main	no_decl	5	64	2	50	0.5000	4	0	0.1250
main	no_decl	5	64	2	51	1.0000	4	1	0.2500
main	no_decl	5	64	2	52	1.0000	15	1	0.0667
main	no_decl	6	64	2	0	1.0000	7	1	0.1429
main	no_decl	6	64	2	1	1.0000	3	1	0.3333
main	no_decl	6	64	2	2	0.0000	0	0	0.0000
main	no_decl	6	64	2	3	0.0000	0	0	0.0000
main	no_decl	6	64	2	4	0.1250	8	0	0.0156
main	no_decl	6	64	2	5	0.2500	15	0	0.0167
main	no_decl	6	64	2	6	0.1250	15	0	0.0083
main	no_decl	6	64	2	7	0.1250	8	0	0.0156
main	no_decl	6	64	2	8	0.2500	14	0	0.0179
main	no_decl	6	64	2	9	0.1250	14	0	0.0089
main	no_decl	6	64	2	10	0.0000	0	0	0.0000
main	no_decl	6	64	2	11	0.0000	0	0	0.0000
main	no_decl	6	64	2	12	0.5000	8	0	0.0625
main	no_decl	6	64	2	13	0.6250	15	0	0.0417
main	no_decl	6	64	2	14	0.5000	15	0	0.0333
main	no_decl	6	64	2	15	0.1250	15	0	0.0083
main	no_decl	6	64	2	16	0.2500	8	0	0.0312
main	no_decl	6	64	2	17	0.6250	8	0	0.0781
main	no_decl	6	64	2	18	0.7500	13	0	0.0577
main	no_decl	6	64	2	19	0.5000	13	0	0.0385
main	no_decl	6	64	2	20	0.1250	13	0	0.0096
main	no_decl	6	64	2	21	0.0000	0	0	0.0000
main	no_decl	6	64	2	22	0.0000	0	0	0.0000
main	no_decl	6	64	2	23	0.0625	8	0	0.0078
main	no_decl	6	64	2	24	0.1250	17	0	0.0074
main	no_decl	6	64	2	25	0.0667	7	0	0.0095
main	no_decl	6	64	2	26	0.0000	0	0	0.0000
main	no_decl	6	64	2	27	0.0357	8	0	0.0045
main	no_decl	6	64	2	28	0.0714	17	0	0.0042
main	no_decl	6	64	2	29	0.0370	8	0	0.0046
main	no_decl	6	64	2	30	0.0385	8	0	0.0048
main	no_decl	6	64	2	31	0.1538	17	0	0.0090
main	no_decl	6	64	2	32	0.2000	17	0	0.0118
main	no_decl	6	64	2	33	0.2273	8	0	0.0284
main	no_decl	6	64	2	34	0.3000	17	0	0.0176
main	no_decl	6	64	2	35	0.2353	8	0	0.0294
main	no_decl	6	64	2	36	0.1429	17	0	0.0084
main	no_decl	6	64	2	37	0.0769	7	0	0.0110
main	no_decl	6	64	2	38	0.0000	0	0	0.0000
main	no_decl	6	64	2	39	0.1667	8	0	0.0208
main	no_decl	6	64	2	40	0.3333	18	0	0.0185
main	no_decl	6	64	2	41	0.2000	8	0	0.0250
main	no_decl	6	64	2	42	0.1250	8	0	0.0156
main	no_decl	6	64	2	43	0.2500	18	0	0.0139
main	no_decl	6	64	2	44	0.1429	8	0	0.0179
main	no_decl	6	64	2	45	0.1667	8	0	0.0208
main	no_decl	6	64	2	46	0.3333	18	0	0.0185
main	no_decl	6	64	2	47	0.2000	8	0	0.0250
main	no_decl	6	64	2	48	0.0000	0	0	0.0000
main	no_decl	6	64	2	49	0.0000	0	0	0.0000
main	no_decl	6	64	2	50	0.5000	8	0	0.0625
main	no_decl	6	64	2	51	1.0000	18	1	0.0556
main	no_decl	6	64	2	52	1.0000	8	1	0.1250
main	no_decl	7	64	2	0	1.0000	11	1	0.0909
main	no_decl	7	64	2	1	1.0000	10	1	0.1000
main	no_decl	7	64	2	2	0.0000	0	0	0.0000
main	no_decl	7	64	2	3	0.0000	0	0	0.0000
main	no_decl	7	64	2	4	0.1250	8	0	0.0156
main	no_decl	7	64	2	5	0.2500	15	0	0.0167
main	no_decl	7	64	2	6	0.1250	15	0	0.0083
main	no_decl	7	64	2	7	0.1250	8	0	0.0156
main	no_decl	7	64	2	8	0.2500	15	0	0.0167
main	no_decl	7	64	2	9	0.1250	15	0	0.0083
main	no_decl	7	64	2	10	0.0000	0	0	0.0000
main	no_decl	7	64	2	11	0.0000	0	0	0.0000
main	no_decl	7	64	2	12	0.5000	8	0	0.0625
main	no_decl	7	64	2	13	0.6250	15	0	0.0417
main	no_decl	7	64	2	14	0.5000	15	0	0.0333
main	no_decl	7	64	2	15	0.1250	15	0	0.0083
main	no_decl	7	64	2	16	0.2500	8	0	0.0312
main	no_decl	7	64	2	17	0.6250	10	0	0.0625
main	no_decl	7	64	2	18	0.7500	10	0	0.0750
main	no_decl	7	64	2	19	0.5000	10	0	0.0500
main	no_decl	7	64	2	20	0.1250	8	0	0.0156
main	no_decl	7	64	2	21	0.0000	0	0	0.0000
main	no_decl	7	64	2	22	0.0000	0	0	0.0000
main	no_decl	7	64	2	23	0.0625	8	0	0.0078
main	no_decl	7	64	2	24	0.1250	14	0	0.0089
main	no_decl	7	64	2	25	0.0667	19	0	0.0035
main	no_decl	7	64	2	26	0.0000	0	0	0.0000
main	no_decl	7	64	2	27	0.0357	8	0	0.0045
main	no_decl	7	64	2	28	0.0714	14	0	0.0051
main	no_decl	7	64	2	29	0.0370	19	0	0.0019
main	no_decl	7	64	2	30	0.0385	8	0	0.0048
main	no_decl	7	64	2	31	0.1538	14	0	0.0110
main	no_decl	7	64	2	32	0.2000	19	0	0.0105
main	no_decl	7	64	2	33	0.2273	20	0	0.0114
main	no_decl	7	64	2	34	0.3000	14	0	0.0214
main	no_decl	7	64	2	35	0.2353	20	0	0.0118
main	no_decl	7	64	2	36	0.1429	14	0	0.0102
main	no_decl	7	64	2	37	0.0769	20	0	0.0038
main	no_decl	7	64	2	38	0.0000	0	0	0.0000
main	no_decl	7	64	2	39	0.1667	8	0	0.0208
main	no_decl	7	64	2	40	0.3333	14	0	0.0238
main	no_decl	7	64	2	41	0.2000	20	0	0.0100
main	no_decl	7	64	2	42	0.1250	8	0	0.0156
main	no_decl	7	64	2	43	0.2500	14	0	0.0179
main	no_decl	7	64	2	44	0.1429	20	0	0.0071
main	no_decl	7	64	2	45	0.1667	8	0	0.0208
main	no_decl	7	64	2	46	0.3333	14	0	0.0238
main	no_decl	7	64	2	47	0.2000	20	0	0.0100
main	no_decl	7	64	2	48	0.0000	0	0	0.0000
main	no_decl	7	64	2	49	0.0000	0	0	0.0000
main	no_decl	7	64	2	50	0.5000	8	0	0.0625
main	no_decl	7	64	2	51	1.0000	14	1	0.0714
main	no_decl	7	64	2	52	1.0000	20	1	0.0500
main	no_decl	8	64	2	0	1.0000	5	1	0.2000
main	no_decl	8	64	2	1	1.0000	6	1	0.1667
main	no_decl	8	64	2	2	0.0000	0	0	0.0000
main	no_decl	8	64	2	3	0.0000	0	0	0.0000
main	no_decl	8	64	2	4	0.1250	10	0	0.0125
main	no_decl	8	64	2	5	0.2500	14	0	0.0179
main	no_decl	8	64	2	6	0.1250	14	0	0.0089
main	no_decl	8	64	2	7	0.1250	10	0	0.0125
main	no_decl	8	64	2	8	0.2500	13	0	0.0192
main	no_decl	8	64	2	9	0.1250	13	0	0.0096
main	no_decl	8	64	2	10	0.0000	0	0	0.0000
main	no_decl	8	64	2	11	0.0000	0	0	0.0000
main	no_decl	8	64	2	12	0.5000	11	0	0.0455
main	no_decl	8	64	2	13	0.6250	14	0	0.0446
main	no_decl	8	64	2	14	0.5000	14	0	0.0357
main	no_decl	8	64	2	15	0.1250	14	0	0.0089
main	no_decl	8	64	2	16	0.2500	10	0	0.0250
main	no_decl	8	64	2	17	0.6250	11	0	0.0568
main	no_decl	8	64	2	18	0.7500	10	0	0.0750
main	no_decl	8	64	2	19	0.5000	8	0	0.0625
main	no_decl	8	64	2	20	0.1250	8	0	0.0156
main	no_decl	8	64	2	21	0.0000	0	0	0.0000
main	no_decl	8	64	2	22	0.0000	0	0	0.0000
main	no_decl	8	64	2	23	0.0625	10	0	0.0063
